sName,sJobNo,sCard,Date,Time,IN/OUT,ReadID,EventMainCode,EventSubCode,AttendanceStatus,SerialNo
'T01126,11226,'NULL,2024-06-06,15:45:01,'IN,1,5, 38,checkIn,502181
'T00615,84,'NULL,2024-06-06,15:45:23,'IN,1,5, 38,checkIn,502184
'T00823,91,'NULL,2024-06-06,15:45:32,'IN,1,5, 38,checkIn,502187
'T00559,25,'NULL,2024-06-06,15:45:46,'IN,1,5, 38,checkIn,502190
'T00487,15,'NULL,2024-06-06,15:46:01,'IN,1,5, 38,checkIn,502193
'T00787,138,'NULL,2024-06-06,15:46:08,'IN,1,5, 38,checkIn,502196
'T00253,60,'NULL,2024-06-06,15:47:31,'IN,1,5, 38,checkIn,502200
'T00777,38,'NULL,2024-06-06,15:47:52,'IN,1,5, 38,checkIn,502203
'T00497,44,'NULL,2024-06-06,15:54:40,'IN,1,5, 38,checkIn,502206
'T01090,11111,'NULL,2024-06-06,15:59:46,'IN,1,5, 38,checkIn,502209
'T01231,1231,'NULL,2024-06-06,16:07:34,'IN,1,5, 38,checkIn,502212
'T01158,1158,'NULL,2024-06-06,16:10:23,'IN,1,5, 38,checkIn,502215
'T00709,45,'NULL,2024-06-06,16:18:42,'IN,1,5, 38,checkIn,502218
'T00486,102,'NULL,2024-06-06,16:28:34,'IN,1,5, 38,checkIn,502221
'T00557,47,'NULL,2024-06-06,16:30:46,'IN,1,5, 38,checkIn,502224
'T00390,48,'NULL,2024-06-06,16:31:30,'IN,1,5, 38,checkIn,502227
'T00484,50,'NULL,2024-06-06,16:36:30,'IN,1,5, 38,checkIn,502230
'T00009,135,'NULL,2024-06-06,16:36:40,'IN,1,5, 38,checkIn,502233
'T00183,46,'NULL,2024-06-06,16:37:24,'IN,1,5, 38,checkIn,502236
'T00075,36,'NULL,2024-06-06,16:39:08,'IN,1,5, 38,checkIn,502239
'T00054,160,'NULL,2024-06-06,16:44:10,'IN,1,5, 38,checkIn,502242
'T00727,42,'NULL,2024-06-06,16:44:32,'IN,1,5, 38,checkIn,502245
'T00391,128,'NULL,2024-06-06,16:46:19,'IN,1,5, 38,checkIn,502248
'T00729,101,'NULL,2024-06-06,16:51:00,'IN,1,5, 38,checkIn,502251
' T01057,270,'NULL,2024-06-06,17:04:46,'IN,1,5, 38,checkIn,502254
'T00222,129,'NULL,2024-06-06,17:04:53,'IN,1,5, 38,checkIn,502257
'T01089,301,'NULL,2024-06-06,17:08:18,'IN,1,5, 38,checkIn,502260
'T01135,1135,'NULL,2024-06-06,17:10:56,'IN,1,5, 38,checkIn,502263
'T00552,99,'NULL,2024-06-06,17:13:49,'IN,1,5, 38,checkIn,502266
'T00885,145,'NULL,2024-06-06,17:51:29,'IN,1,5, 38,checkIn,502275
'T00172,7,'NULL,2024-06-06,18:46:26,'IN,1,5, 38,checkIn,502279
'T00252,40,'NULL,2024-06-06,18:55:39,'IN,1,5, 38,checkIn,502282
'T00885,145,'NULL,2024-06-07,05:03:28,'IN,1,5, 38,checkIn,502285
'T00172,7,'NULL,2024-06-07,05:24:31,'IN,1,5, 38,checkIn,502288
'T00557,47,'NULL,2024-06-07,05:45:11,'IN,1,5, 38,checkIn,502291
'T01054,278,'NULL,2024-06-07,05:47:42,'IN,1,5, 38,checkIn,502294
'T01039,233,'NULL,2024-06-07,05:52:32,'IN,1,5, 38,checkIn,502297
'T00183,46,'NULL,2024-06-07,06:00:54,'IN,1,5, 38,checkIn,502300
'T00709,45,'NULL,2024-06-07,06:01:41,'IN,1,5, 38,checkIn,502303
'T01044,1044,'NULL,2024-06-07,06:03:22,'IN,1,5, 38,checkIn,502306
'T00970,225,'NULL,2024-06-07,06:03:41,'IN,1,5, 38,checkIn,502309
'T00649,110,'NULL,2024-06-07,06:06:00,'IN,1,5, 38,checkIn,502312
'T00875,875,'NULL,2024-06-07,06:10:20,'IN,1,5, 38,checkIn,502315
'T00552,99,'NULL,2024-06-07,06:11:42,'IN,1,5, 38,checkIn,502319
'T00009,135,'NULL,2024-06-07,06:13:00,'IN,1,5, 38,checkIn,502322
'T00390,48,'NULL,2024-06-07,06:13:17,'IN,1,5, 38,checkIn,502325
'T00501,95,'NULL,2024-06-07,06:13:18,'IN,1,5, 38,checkIn,502326
'T00867,82,'NULL,2024-06-07,06:13:27,'IN,1,5, 38,checkIn,502329
'T00628,65,'NULL,2024-06-07,06:14:11,'IN,1,5, 38,checkIn,502332
'T00867,82,'NULL,2024-06-07,06:15:13,'IN,1,5, 38,checkIn,502335
'T00674,162,'NULL,2024-06-07,06:19:28,'IN,1,5, 38,checkIn,502338
'T00529,104,'NULL,2024-06-07,06:19:58,'IN,1,5, 38,checkIn,502342
'T00907,78,'NULL,2024-06-07,06:22:56,'IN,1,5, 38,checkIn,502345
'T01124,1124,'NULL,2024-06-07,06:24:01,'IN,1,5, 38,checkIn,502348
'T01219,1219,'NULL,2024-06-07,06:24:27,'IN,1,5, 38,checkIn,502351
'T01116,1116,'NULL,2024-06-07,06:24:30,'IN,1,5, 38,checkIn,502352
'T00733,31,'NULL,2024-06-07,06:24:56,'IN,1,5, 38,checkIn,502355
'T00655,24,'NULL,2024-06-07,06:25:10,'IN,1,5, 38,checkIn,502358
'T01222,1222,'NULL,2024-06-07,06:25:20,'IN,1,5, 38,checkIn,502361
'T00266,147,'NULL,2024-06-07,06:26:13,'IN,1,5, 38,checkIn,502364
'T00597,55,'NULL,2024-06-07,06:26:16,'IN,1,5, 38,checkIn,502365
'T00889,61,'NULL,2024-06-07,06:26:18,'IN,1,5, 38,checkIn,502366
'T00602,144,'NULL,2024-06-07,06:27:38,'IN,1,5, 38,checkIn,502369
'T00602,144,'NULL,2024-06-07,06:27:40,'IN,1,5, 38,checkIn,502370
'T01068,280,'NULL,2024-06-07,06:28:00,'IN,1,5, 38,checkIn,502373
'T01023,300,'NULL,2024-06-07,06:28:02,'IN,1,5, 38,checkIn,502374
'T01020,256,'NULL,2024-06-07,06:28:05,'IN,1,5, 38,checkIn,502375
'T00896,26,'NULL,2024-06-07,06:28:20,'IN,1,5, 38,checkIn,502378
'T00918,155,'NULL,2024-06-07,06:28:50,'IN,1,5, 38,checkIn,502381
'T00912,57,'NULL,2024-06-07,06:28:52,'IN,1,5, 38,checkIn,502382
'T01220,1220,'NULL,2024-06-07,06:29:00,'IN,1,5, 38,checkIn,502385
'T00854,14,'NULL,2024-06-07,06:29:25,'IN,1,5, 38,checkIn,502388
'T01126,11226,'NULL,2024-06-07,06:30:22,'IN,1,5, 38,checkIn,502391
'T01015,1015,'NULL,2024-06-07,06:30:27,'IN,1,5, 38,checkIn,502394
'T00968,968,'NULL,2024-06-07,06:31:03,'IN,1,5, 38,checkIn,502397
'T00730,124,'NULL,2024-06-07,06:31:15,'IN,1,5, 38,checkIn,502400
'T00492,133,'NULL,2024-06-07,06:31:25,'IN,1,5, 38,checkIn,502404
'T01120,1120,'NULL,2024-06-07,06:31:29,'IN,1,5, 38,checkIn,502405
'T00785,10,'NULL,2024-06-07,06:31:48,'IN,1,5, 38,checkIn,502408
'T01076,296,'NULL,2024-06-07,06:31:51,'IN,1,5, 38,checkIn,502409
'T00478,131,'NULL,2024-06-07,06:32:03,'IN,1,5, 38,checkIn,502412
'T01221,1221,'NULL,2024-06-07,06:32:13,'IN,1,5, 38,checkIn,502415
'T00912,57,'NULL,2024-06-07,06:32:15,'IN,1,5, 38,checkIn,502416
'T01121,1121,'NULL,2024-06-07,06:32:19,'IN,1,5, 38,checkIn,502417
'T01121,1121,'NULL,2024-06-07,06:32:20,'IN,1,5, 38,checkIn,502418
'T00797,52,'NULL,2024-06-07,06:32:46,'IN,1,5, 38,checkIn,502421
'T00478,131,'NULL,2024-06-07,06:32:53,'IN,1,5, 38,checkIn,502424
'T00919,158,'NULL,2024-06-07,06:33:09,'IN,1,5, 38,checkIn,502427
'T00653,13,'NULL,2024-06-07,06:33:39,'IN,1,5, 38,checkIn,502430
'T00698,161,'NULL,2024-06-07,06:33:44,'IN,1,5, 38,checkIn,502431
'T01224,1224,'NULL,2024-06-07,06:33:49,'IN,1,5, 38,checkIn,502435
'T00641,98,'NULL,2024-06-07,06:34:01,'IN,1,5, 38,checkIn,502438
'T00540,92,'NULL,2024-06-07,06:34:16,'IN,1,5, 38,checkIn,502441
'T00916,94,'NULL,2024-06-07,06:34:46,'IN,1,5, 38,checkIn,502444
'T01155,1155,'NULL,2024-06-07,06:34:50,'IN,1,5, 38,checkIn,502445
'T01113,1113,'NULL,2024-06-07,06:34:52,'IN,1,5, 38,checkIn,502446
'T00802,159,'NULL,2024-06-07,06:34:58,'IN,1,5, 38,checkIn,502449
'T01223,1223,'NULL,2024-06-07,06:35:08,'IN,1,5, 38,checkIn,502452
'T00561,125,'NULL,2024-06-07,06:35:11,'IN,1,5, 38,checkIn,502453
'T00966,241,'NULL,2024-06-07,06:35:23,'IN,1,5, 38,checkIn,502456
'T00615,84,'NULL,2024-06-07,06:35:56,'IN,1,5, 38,checkIn,502459
'T00452,73,'NULL,2024-06-07,06:36:06,'IN,1,5, 38,checkIn,502462
'T00881,115,'NULL,2024-06-07,06:36:09,'IN,1,5, 38,checkIn,502463
'T00508,93,'NULL,2024-06-07,06:36:12,'IN,1,5, 38,checkIn,502464
'T00851,16,'NULL,2024-06-07,06:36:22,'IN,1,5, 38,checkIn,502467
'T01125,1125,'NULL,2024-06-07,06:36:34,'IN,1,5, 38,checkIn,502470
'T00846,143,'NULL,2024-06-07,06:37:12,'IN,1,5, 38,checkIn,502473
'T01149,1149,'NULL,2024-06-07,06:37:14,'IN,1,5, 38,checkIn,502474
'T01201,1201,'NULL,2024-06-07,06:37:33,'IN,1,5, 38,checkIn,502477
'T01041,230,'NULL,2024-06-07,06:38:02,'IN,1,5, 38,checkIn,502480
'T00468,108,'NULL,2024-06-07,06:38:18,'IN,1,5, 38,checkIn,502483
'T00931,187,'NULL,2024-06-07,06:38:20,'IN,1,5, 38,checkIn,502484
'T00898,30,'NULL,2024-06-07,06:38:28,'IN,1,5, 38,checkIn,502487
'T00630,28,'NULL,2024-06-07,06:38:30,'IN,1,5, 38,checkIn,502488
'T01090,11111,'NULL,2024-06-07,06:39:03,'IN,1,5, 38,checkIn,502491
'T00963,219,'NULL,2024-06-07,06:39:05,'IN,1,5, 38,checkIn,502493
'T00976,218,'NULL,2024-06-07,06:39:34,'IN,1,5, 38,checkIn,502496
'T00944,204,'NULL,2024-06-07,06:39:37,'IN,1,5, 38,checkIn,502497
'T00779,112,'NULL,2024-06-07,06:40:02,'IN,1,5, 38,checkIn,502500
'T01019,243,'NULL,2024-06-07,06:40:50,'IN,1,5, 38,checkIn,502503
'T01186,1186,'NULL,2024-06-07,06:41:02,'IN,1,5, 38,checkIn,502506
'T00253,60,'NULL,2024-06-07,06:41:24,'IN,1,5, 38,checkIn,502509
'T00253,60,'NULL,2024-06-07,06:41:26,'IN,1,5, 38,checkIn,502510
'T00567,69,'NULL,2024-06-07,06:41:33,'IN,1,5, 38,checkIn,502514
'T00822,90,'NULL,2024-06-07,06:41:47,'IN,1,5, 38,checkIn,502517
'T00823,91,'NULL,2024-06-07,06:41:50,'IN,1,5, 38,checkIn,502518
'T00532,62,'NULL,2024-06-07,06:41:53,'IN,1,5, 38,checkIn,502519
'T00911,56,'NULL,2024-06-07,06:42:09,'IN,1,5, 38,checkIn,502523
'T00723,17,'NULL,2024-06-07,06:42:12,'IN,1,5, 38,checkIn,502524
'T 01210,1210,'NULL,2024-06-07,06:42:32,'IN,1,5, 38,checkIn,502527
'T00864,21,'NULL,2024-06-07,06:42:51,'IN,1,5, 38,checkIn,502530
'T00895,23,'NULL,2024-06-07,06:42:53,'IN,1,5, 38,checkIn,502531
'T00787,138,'NULL,2024-06-07,06:42:57,'IN,1,5, 38,checkIn,502532
'T00487,15,'NULL,2024-06-07,06:43:11,'IN,1,5, 38,checkIn,502535
'T00978,173,'NULL,2024-06-07,06:43:32,'IN,1,5, 38,checkIn,502538
'T01099,1099,'NULL,2024-06-07,06:43:38,'IN,1,5, 38,checkIn,502541
'T00766,32,'NULL,2024-06-07,06:43:42,'IN,1,5, 38,checkIn,502542
'T00936,184,'NULL,2024-06-07,06:43:46,'IN,1,5, 38,checkIn,502543
'T00947,217,'NULL,2024-06-07,06:45:37,'IN,1,5, 38,checkIn,502546
'T00808,63,'NULL,2024-06-07,06:45:38,'IN,1,5, 38,checkIn,502547
'T01025,229,'NULL,2024-06-07,06:45:42,'IN,1,5, 38,checkIn,502548
'T00948,171,'NULL,2024-06-07,06:45:50,'IN,1,5, 38,checkIn,502551
'T01046,266,'NULL,2024-06-07,06:45:52,'IN,1,5, 38,checkIn,502552
'T01070,274,'NULL,2024-06-07,06:45:57,'IN,1,5, 38,checkIn,502555
'T00893,113,'NULL,2024-06-07,06:46:14,'IN,1,5, 38,checkIn,502558
'T00832,35,'NULL,2024-06-07,06:46:25,'IN,1,5, 38,checkIn,502561
'T01018,238,'NULL,2024-06-07,06:46:28,'IN,1,5, 38,checkIn,502562
'T00894,29,'NULL,2024-06-07,06:46:34,'IN,1,5, 38,checkIn,502565
'T00726,33,'NULL,2024-06-07,06:46:48,'IN,1,5, 38,checkIn,502568
'T01095,1095,'NULL,2024-06-07,06:47:09,'IN,1,5, 38,checkIn,502571
'T01095,1095,'NULL,2024-06-07,06:47:10,'IN,1,5, 38,checkIn,502572
'T01095,1095,'NULL,2024-06-07,06:47:12,'IN,1,5, 38,checkIn,502573
'T00546,27,'NULL,2024-06-07,06:47:28,'IN,1,5, 38,checkIn,502576
'T00559,25,'NULL,2024-06-07,06:47:30,'IN,1,5, 38,checkIn,502577
'T01145,1145,'NULL,2024-06-07,06:48:26,'IN,1,5, 38,checkIn,502580
'T01112,1112,'NULL,2024-06-07,06:48:47,'IN,1,5, 38,checkIn,502583
'T00470,97,'NULL,2024-06-07,06:49:18,'IN,1,5, 38,checkIn,502586
'T00470,97,'NULL,2024-06-07,06:49:19,'IN,1,5, 38,checkIn,502587
'T00722,72,'NULL,2024-06-07,06:50:38,'IN,1,5, 38,checkIn,502590
'T01142,1142,'NULL,2024-06-07,06:51:16,'IN,1,5, 38,checkIn,502593
'T00486,102,'NULL,2024-06-07,06:52:06,'IN,1,5, 38,checkIn,502596
'T00897,11,'NULL,2024-06-07,06:54:58,'IN,1,5, 38,checkIn,502599
'T00455,85,'NULL,2024-06-07,06:55:00,'IN,1,5, 38,checkIn,502600
'T00868,76,'NULL,2024-06-07,06:55:02,'IN,1,5, 38,checkIn,502601
'T00497,44,'NULL,2024-06-07,07:02:18,'IN,1,5, 38,checkIn,502604
'T01158,1158,'NULL,2024-06-07,07:02:25,'IN,1,5, 38,checkIn,502607
'T01158,1158,'NULL,2024-06-07,07:02:26,'IN,1,5, 38,checkIn,502608
'T00777,38,'NULL,2024-06-07,07:06:46,'IN,1,5, 38,checkIn,502611
'T00729,101,'NULL,2024-06-07,07:06:51,'IN,1,5, 38,checkIn,502612
'T01231,1231,'NULL,2024-06-07,07:06:58,'IN,1,5, 38,checkIn,502615
'T01233,1119,'NULL,2024-06-07,07:16:08,'IN,1,5, 38,checkIn,502618
'T00075,36,'NULL,2024-06-07,07:24:05,'IN,1,5, 38,checkIn,502621
'T00252,40,'NULL,2024-06-07,07:32:09,'IN,1,5, 38,checkIn,502624
'T01093,1093,'NULL,2024-06-07,07:39:24,'IN,1,5, 38,checkIn,502627
'T00391,128,'NULL,2024-06-07,07:46:24,'IN,1,5, 38,checkIn,502630
'T00484,50,'NULL,2024-06-07,07:58:09,'IN,1,5, 38,checkIn,502633
'T00727,42,'NULL,2024-06-07,08:02:24,'IN,1,5, 38,checkIn,502636
'T00222,129,'NULL,2024-06-07,08:13:46,'IN,1,5, 38,checkIn,502639
' T01057,270,'NULL,2024-06-07,08:14:15,'IN,1,5, 38,checkIn,502642
' T01057,270,'NULL,2024-06-07,08:14:16,'IN,1,5, 38,checkIn,502643
'T01089,301,'NULL,2024-06-07,08:57:49,'IN,1,5, 38,checkIn,502646
'T00590,66,'NULL,2024-06-07,09:32:36,'IN,1,5, 38,checkIn,502649
'T00674,162,'NULL,2024-06-07,14:26:46,'IN,1,5, 38,checkIn,502654
'T00896,26,'NULL,2024-06-07,14:29:29,'IN,1,5, 38,checkIn,502658
'T00492,133,'NULL,2024-06-07,14:29:32,'IN,1,5, 38,checkIn,502659
'T00895,23,'NULL,2024-06-07,14:32:54,'IN,1,5, 38,checkIn,502662
'T00470,97,'NULL,2024-06-07,14:33:24,'IN,1,5, 38,checkIn,502665
'T00944,204,'NULL,2024-06-07,14:33:50,'IN,1,5, 38,checkIn,502668
'T00766,32,'NULL,2024-06-07,15:28:06,'IN,1,5, 38,checkIn,502671
'T01046,266,'NULL,2024-06-07,15:30:39,'IN,1,5, 38,checkIn,502674
'T00970,225,'NULL,2024-06-07,15:40:24,'IN,1,5, 38,checkIn,502678
'T00966,241,'NULL,2024-06-07,15:40:27,'IN,1,5, 38,checkIn,502680
'T01018,238,'NULL,2024-06-07,15:40:30,'IN,1,5, 38,checkIn,502681
'T00963,219,'NULL,2024-06-07,15:40:31,'IN,1,5, 38,checkIn,502683
'T00455,85,'NULL,2024-06-07,15:40:35,'IN,1,5, 38,checkIn,502685
'T00846,143,'NULL,2024-06-07,15:40:37,'IN,1,5, 38,checkIn,502686
'T00628,65,'NULL,2024-06-07,15:40:38,'IN,1,5, 38,checkIn,502687
'T00501,95,'NULL,2024-06-07,15:40:43,'IN,1,5, 38,checkIn,502688
'T00630,28,'NULL,2024-06-07,15:40:50,'IN,1,5, 38,checkIn,502691
'T00893,113,'NULL,2024-06-07,15:40:52,'IN,1,5, 38,checkIn,502692
'T00947,217,'NULL,2024-06-07,15:40:54,'IN,1,5, 38,checkIn,502693
'T00797,52,'NULL,2024-06-07,15:40:56,'IN,1,5, 38,checkIn,502694
'T00897,11,'NULL,2024-06-07,15:40:59,'IN,1,5, 38,checkIn,502695
'T00808,63,'NULL,2024-06-07,15:41:01,'IN,1,5, 38,checkIn,502696
'T01025,229,'NULL,2024-06-07,15:41:02,'IN,1,5, 38,checkIn,502697
'T01025,229,'NULL,2024-06-07,15:41:04,'IN,1,5, 38,checkIn,502698
'T00655,24,'NULL,2024-06-07,15:41:06,'IN,1,5, 38,checkIn,502699
'T01070,274,'NULL,2024-06-07,15:41:08,'IN,1,5, 38,checkIn,502700
'T00722,72,'NULL,2024-06-07,15:41:11,'IN,1,5, 38,checkIn,502701
'T01145,1145,'NULL,2024-06-07,15:41:13,'IN,1,5, 38,checkIn,502702
'T00559,25,'NULL,2024-06-07,15:41:15,'IN,1,5, 38,checkIn,502703
'T00546,27,'NULL,2024-06-07,15:41:16,'IN,1,5, 38,checkIn,502704
'T01219,1219,'NULL,2024-06-07,15:41:19,'IN,1,5, 38,checkIn,502705
'T01039,233,'NULL,2024-06-07,15:41:21,'IN,1,5, 38,checkIn,502706
'T01149,1149,'NULL,2024-06-07,15:41:23,'IN,1,5, 38,checkIn,502707
'T00733,31,'NULL,2024-06-07,15:41:25,'IN,1,5, 38,checkIn,502708
'T00889,61,'NULL,2024-06-07,15:41:28,'IN,1,5, 38,checkIn,502709
'T00532,62,'NULL,2024-06-07,15:41:33,'IN,1,5, 38,checkIn,502712
'T00968,968,'NULL,2024-06-07,15:41:36,'IN,1,5, 38,checkIn,502713
'T01076,296,'NULL,2024-06-07,15:41:37,'IN,1,5, 38,checkIn,502714
'T00597,55,'NULL,2024-06-07,15:41:40,'IN,1,5, 38,checkIn,502715
'T00918,155,'NULL,2024-06-07,15:41:42,'IN,1,5, 38,checkIn,502716
'T01222,1222,'NULL,2024-06-07,15:41:45,'IN,1,5, 38,checkIn,502717
'T01222,1222,'NULL,2024-06-07,15:41:46,'IN,1,5, 38,checkIn,502718
'T01186,1186,'NULL,2024-06-07,15:41:48,'IN,1,5, 38,checkIn,502719
'T00875,875,'NULL,2024-06-07,15:41:50,'IN,1,5, 38,checkIn,502720
'T00779,112,'NULL,2024-06-07,15:41:53,'IN,1,5, 38,checkIn,502721
'T01221,1221,'NULL,2024-06-07,15:41:55,'IN,1,5, 38,checkIn,502722
'T01223,1223,'NULL,2024-06-07,15:42:03,'IN,1,5, 38,checkIn,502725
'T00653,13,'NULL,2024-06-07,15:42:12,'IN,1,5, 38,checkIn,502729
'T01112,1112,'NULL,2024-06-07,15:42:15,'IN,1,5, 38,checkIn,502730
'T00468,108,'NULL,2024-06-07,15:42:17,'IN,1,5, 38,checkIn,502731
'T01124,1124,'NULL,2024-06-07,15:42:22,'IN,1,5, 38,checkIn,502733
'T00832,35,'NULL,2024-06-07,15:42:24,'IN,1,5, 38,checkIn,502734
'T00567,69,'NULL,2024-06-07,15:42:26,'IN,1,5, 38,checkIn,502735
'T01201,1201,'NULL,2024-06-07,15:42:29,'IN,1,5, 38,checkIn,502736
'T00854,14,'NULL,2024-06-07,15:42:32,'IN,1,5, 38,checkIn,502737
'T00851,16,'NULL,2024-06-07,15:42:35,'IN,1,5, 38,checkIn,502738
'T01125,1125,'NULL,2024-06-07,15:42:36,'IN,1,5, 38,checkIn,502739
'T 01210,1210,'NULL,2024-06-07,15:42:37,'IN,1,5, 38,checkIn,502740
'T00540,92,'NULL,2024-06-07,15:42:39,'IN,1,5, 38,checkIn,502741
'T00864,21,'NULL,2024-06-07,15:42:42,'IN,1,5, 38,checkIn,502742
'T00649,110,'NULL,2024-06-07,15:42:44,'IN,1,5, 38,checkIn,502743
'T01019,243,'NULL,2024-06-07,15:42:47,'IN,1,5, 38,checkIn,502744
'T01126,11226,'NULL,2024-06-07,15:42:48,'IN,1,5, 38,checkIn,502745
'T00907,78,'NULL,2024-06-07,15:42:51,'IN,1,5, 38,checkIn,502746
'T00529,104,'NULL,2024-06-07,15:42:53,'IN,1,5, 38,checkIn,502747
'T01020,256,'NULL,2024-06-07,15:42:57,'IN,1,5, 38,checkIn,502748
'T01015,1015,'NULL,2024-06-07,15:43:03,'IN,1,5, 38,checkIn,502751
'T00912,57,'NULL,2024-06-07,15:43:05,'IN,1,5, 38,checkIn,502752
'T00641,98,'NULL,2024-06-07,15:43:07,'IN,1,5, 38,checkIn,502753
'T00602,144,'NULL,2024-06-07,15:43:09,'IN,1,5, 38,checkIn,502754
'T00602,144,'NULL,2024-06-07,15:43:11,'IN,1,5, 38,checkIn,502755
'T00561,125,'NULL,2024-06-07,15:43:15,'IN,1,5, 38,checkIn,502756
'T01116,1116,'NULL,2024-06-07,15:43:18,'IN,1,5, 38,checkIn,502757
'T00868,76,'NULL,2024-06-07,15:43:20,'IN,1,5, 38,checkIn,502758
